# NES ROM information (CSV format)
# Fields: rom_id, name, country, crc, hardware, rom_class, mapper, submapper, nametable_layout, prg_rom_size, prg_rom_crc, prg_nvram_size, prg_ram_size, chr_rom_size, chr_rom_crc, chr_nvram_size, chr_ram_size, battery, vs_hardware_type, vs_ppu_type, expansion_type
# Each line is a single ROM entry. Empty fields are left blank.
9250,,,B6A3A8E4,0,Compatibility Hacks,1,0,H,524288,B6A3A8E4,8192,0,0,,0,8192,1,,,1
9251,,,185FF55C,0,Compatibility Hacks,268,0,H,1048576,185FF55C,8192,0,0,,0,8192,1,,,1
9252,,,6610A768,0,Compatibility Hacks,268,1,H,1048576,6610A768,8192,0,0,,0,8192,1,,,1
9253,,,E5D11921,0,Compatibility Hacks,0,0,H,16384,6BFE4FF1,0,0,8192,873D3083,0,0,0,,,1
9254,,,44C11847,0,Compatibility Hacks,0,0,H,16384,5D43E0E8,0,0,8192,873D3083,0,0,0,,,1
9255,,,F3ED2AEE,0,Compatibility Hacks,4,0,H,131072,558B42F2,0,0,262144,A09138DA,0,0,0,,,1
9256,,,1162C238,0,Compatibility Hacks,4,0,H,131072,DEA46A35,0,0,131072,BE4A4753,0,0,0,,,1
9257,,,2AB7EF95,0,Compatibility Hacks,1,0,H,131072,6E1AB622,0,0,131072,BE4A4753,0,0,0,,,1
9258,,,24BB055E,0,Compatibility Hacks,5,0,H,131072,D5881AEA,0,8192,65536,B66C53B9,0,0,0,,,1
9259,,,99CF4DE0,0,Compatibility Hacks,1,0,H,262144,2140E799,8192,0,131072,735AEEB8,0,0,1,,,1
9260,,,BC45F99E,0,Compatibility Hacks,4,0,H,262144,D004A6BD,0,0,262144,AD0836AD,0,0,0,,,1
9261,,,1F1000C4,0,Compatibility Hacks,218,0,1,16384,1F1000C4,0,0,0,,0,0,0,,,1
9262,,,32AC7B6B,0,Compatibility Hacks,218,0,1,16384,32AC7B6B,0,0,0,,0,0,0,,,1
9263,,,B5EBD073,5,Compatibility Hacks,218,0,1,16384,58A64BCC,0,0,0,,0,0,0,,,1
9264,,,2D4164AF,5,Compatibility Hacks,218,0,1,16384,151053D6,0,0,0,,0,0,0,,,1
9265,,,A189843D,0,Compatibility Hacks,0,0,V,16384,56A54EAE,0,0,8192,6E7932E3,0,0,0,,,1
9266,,,834A117D,0,Compatibility Hacks,0,0,V,16384,0DDC264A,0,0,8192,6E7932E3,0,0,0,,,1
9267,,,19BA3688,0,Compatibility Hacks,4,0,H,131072,7B52B3F1,0,0,131072,FBD1BB6A,0,0,0,,,1
9268,,,C919F31D,0,Compatibility Hacks,4,0,H,262144,A767FF34,0,0,262144,B973E578,0,0,0,,,1
9269,,,17EC32C7,4,Compatibility Hacks,241,0,H,1048576,17EC32C7,8192,0,0,,0,8192,1,,,1
9270,,,37B37276,4,Compatibility Hacks,241,0,H,1048576,37B37276,8192,0,0,,0,8192,1,,,1
9271,,,FF2AAE8A,0,Compatibility Hacks,4,0,H,131072,5BAA4644,0,8192,131072,6C92B693,0,0,0,,,1
9272,,,63D78AA7,0,Compatibility Hacks,66,0,V,65536,E9C8E08C,0,0,65536,F73EE39E,0,0,0,,,1
9273,,,F9DB47BD,3,Compatibility Hacks,99,0,4,65536,99FB3B3B,0,2048,16384,3E02B0A2,0,0,0,6,3,5
9274,,,77917127,0,Compatibility Hacks,1,0,H,131072,96879870,8192,0,16384,DC89BB45,0,0,1,,,1
9275,,,C88CDDCD,0,Compatibility Hacks,1,0,H,131072,7CF3409A,8192,0,16384,DC89BB45,0,0,1,,,1
9276,,,5F0FD888,0,Compatibility Hacks,82,0,H,262144,0DC41118,8192,0,131072,81594E62,0,0,1,,,1
9277,SD Keiji: Blader,,05F04EAC,2,Compatibility Hacks,82,0,H,131072,EE711AFB,1024,0,131072,1E234045,0,0,1,,,1
9278,,,0D2E5680,4,Compatibility Hacks,15,0,H,524288,0D2E5680,8192,0,0,,0,8192,1,,,1
9279,,,1FC30390,0,Compatibility Hacks,4,0,H,32768,06D95B29,0,0,32768,ADD26ABB,0,0,0,,,1
9280,,,2CC408D8,0,Compatibility Hacks,4,0,H,262144,F7968840,0,0,262144,32C4A5D0,0,0,0,,,1
9281,,,1FE3160A,0,Compatibility Hacks,4,0,H,262144,E12700BB,0,0,262144,32C4A5D0,0,0,0,,,1
9282,,,BA00D3C1,0,Compatibility Hacks,218,0,1,16384,BA00D3C1,0,0,0,,0,0,0,,,1
9283,,,051E60C6,0,Compatibility Hacks,36,0,V,131072,726B4E27,0,0,131072,06B9A5D2,0,0,0,,,8
9284,,,C49F6407,6,Compatibility Hacks,66,0,V,131072,A45EEBBF,0,0,131072,06B9A5D2,0,0,0,,,8
9285,,,D5BCF1E5,6,Compatibility Hacks,66,0,V,131072,E84F1EB2,0,0,131072,06B9A5D2,0,0,0,,,8
9286,,,ADE7D881,4,Compatibility Hacks,241,0,V,524288,ADE7D881,0,0,0,,0,8192,0,,,1
9287,,,BCC91AB3,0,Compatibility Hacks,4,0,H,131072,CD3C09CB,0,0,131072,B82A3A45,0,0,0,,,1
9288,,,31BFEFDD,0,Compatibility Hacks,4,0,H,262144,282FF4C6,0,0,262144,E8F5EF16,0,0,0,,,1
9289,,,BFAFFB62,0,Compatibility Hacks,4,0,H,262144,4848B901,0,0,262144,F4092C06,0,0,0,,,1
9290,,,D49073F3,0,Compatibility Hacks,4,0,H,262144,EC8F9EC5,0,0,262144,F4092C06,0,0,0,,,1
9291,,,DEE05A23,0,Compatibility Hacks,4,0,H,131072,D838A08D,0,0,131072,C54E1415,0,0,0,,,1
9292,,,00C32856,0,Compatibility Hacks,4,0,H,65536,793AC657,8192,0,16384,DFF80DE9,0,0,1,,,1
9293,,,7F3A4ADD,0,Compatibility Hacks,4,0,H,65536,181D6725,8192,0,16384,DFF80DE9,0,0,1,,,1
9294,,,0A627849,0,Compatibility Hacks,368,0,V,131072,B62312A2,0,0,8192,F9FE2697,0,0,0,,,1
9295,,,12C096C0,0,Compatibility Hacks,2,1,V,65536,FB70E1D7,0,0,8192,490679C2,0,0,0,,,1
9296,,,AECA9D42,3,Compatibility Hacks,99,0,4,32768,A0E9F188,2048,0,8192,51E8D403,0,0,1,0,2,5
9297,,,3B4F48D0,1,Compatibility Hacks,137,0,H,32768,BB9A0D29,0,0,32768,62AD36DB,0,0,0,,,1
9298,,,405E817C,0,Compatibility Hacks,4,0,H,131072,1F5D52A7,0,0,262144,0F2564DE,0,0,0,,,1
9299,,,D1597209,0,Compatibility Hacks,4,0,H,131072,62B5CDBD,0,0,262144,110C7C9F,0,0,0,,,1
9300,,,6E6993BF,0,Compatibility Hacks,1,0,H,131072,0BE087BE,8192,0,32768,0F61A72A,0,0,1,,,1
9301,,,AAB0F29E,0,Compatibility Hacks,4,0,H,262144,84592210,0,0,262144,DDEBD01D,0,0,0,,,1
9302,,,C3B2E39E,0,Compatibility Hacks,4,0,H,262144,8AD43EE6,0,0,262144,B9E9116F,0,0,0,,,1
9303,,,F0A65D85,6,Compatibility Hacks,4,0,H,131072,AA412C87,0,0,131072,8D4E1C21,0,0,0,,,1
9304,,,C2FAA42C,0,Compatibility Hacks,4,0,H,131072,91F82463,0,0,262144,A081B983,0,0,0,,,1
9305,,,2DEB12B8,0,Compatibility Hacks,3,1,V,32768,271FB5A4,0,0,32768,8B5AC7CF,0,0,0,,,1
9306,,,01E62AE2,0,Compatibility Hacks,2,2,V,131072,01E62AE2,0,0,0,,0,8192,0,,,1
9307,,,8B7DA8B8,0,Compatibility Hacks,1,0,H,32768,EE8C7870,8192,0,16384,508DC5E1,0,0,1,,,8
9308,,,0FFF107D,0,Compatibility Hacks,99,0,4,32768,D7E72878,0,0,16384,83DACC47,0,0,0,,,1
9309,,,FD5F2D07,0,Compatibility Hacks,4,0,H,65536,E8F1B4E7,0,0,32768,81BD9669,0,0,0,,,1
9310,,,412E5A0D,3,Compatibility Hacks,99,0,4,49152,9299CA26,0,2048,16384,E7E6DCFB,0,0,0,0,10,7
9311,,,7D01D4E0,0,Compatibility Hacks,1,0,4,32768,CB8E11CC,0,0,16384,E081E2B6,0,0,0,,,8
9312,,,26A2D515,0,Compatibility Hacks,1,0,H,65536,8BDD3FFD,0,8192,16384,AC05F51C,0,0,0,,,1
9313,,,ED3402D2,0,Compatibility Hacks,3,2,H,32768,310DF1AA,0,0,16384,A91D626E,0,0,0,,,1
9314,,,7F8C8232,0,Compatibility Hacks,1,0,H,32768,0199F03E,8192,0,32768,987946EB,0,0,1,,,1
9315,,,1D664A65,0,Compatibility Hacks,1,0,H,32768,9544FCAC,8192,0,32768,9399C8FA,0,0,1,,,1
9316,,,69FD515A,0,Compatibility Hacks,75,0,4,65536,91B5EEDE,0,0,65536,4C4B61B0,0,0,0,,,1
9317,,,A8B7D027,0,Compatibility Hacks,206,0,V,65536,7E6A8180,0,0,65536,21275BA5,0,0,0,,,1
9318,,,792CF17F,3,Compatibility Hacks,99,0,4,65536,381E5E08,2048,0,8192,9DAE3502,0,0,1,5,0,4
9319,,,1460EC7B,4,Compatibility Hacks,15,0,H,131072,1460EC7B,0,8192,0,,0,8192,0,,,38
9320,,,023EDD1A,0,Compatibility Hacks,4,0,H,131072,023EDD1A,0,8192,0,,0,8192,0,,,3
9321,,,477A478D,0,Compatibility Hacks,148,0,H,32768,FF1E2D13,0,0,65536,CBB28B3D,0,0,0,,,1
9322,,,B511C04B,4,Compatibility Hacks,176,2,H,1048576,B511C04B,32768,0,0,,0,8192,1,,,1
9323,,,87EA86FD,4,Compatibility Hacks,4,0,H,262144,CA51515D,8192,0,262144,038F0490,0,0,1,,,1
9324,,,03346083,4,Compatibility Hacks,176,2,H,262144,B4797007,32768,0,262144,87D28EEC,0,0,1,,,1
9325,,,70BA78DA,4,Compatibility Hacks,176,2,H,262144,D2204EC0,32768,0,262144,7DCFBCD3,0,0,1,,,1
9326,,,FE383376,4,Compatibility Hacks,176,2,H,524288,FE383376,32768,0,0,,0,8192,1,,,1
9327,,,672B6638,4,Compatibility Hacks,241,0,V,524288,672B6638,8192,0,0,,0,8192,1,,,1
9328,,,6BEA1235,4,Compatibility Hacks,4,0,H,524288,6BEA1235,8192,0,0,,0,8192,1,,,1
9329,,,966730CF,0,Compatibility Hacks,0,0,V,32768,C98BBEF7,0,0,8192,6BD749F5,0,0,0,,,1
9330,,,8B9CB8F2,0,Compatibility Hacks,3,2,V,32768,5BB491C5,0,0,32768,F344E9E9,0,0,0,,,1
9331,,,7D60E97F,4,Compatibility Hacks,15,0,H,1048576,7D60E97F,0,0,0,,0,8192,0,,,1
9332,,,85DD49B6,4,Compatibility Hacks,176,2,H,1048576,85DD49B6,32768,0,0,,0,8192,1,,,1
9333,,,C978B69A,4,Compatibility Hacks,241,0,V,524288,C978B69A,8192,0,0,,0,8192,1,,,1
9334,,,35F8BD75,4,Compatibility Hacks,176,2,H,262144,EBA324CC,32768,0,262144,14951900,0,0,1,,,1
9335,,,ABE469AD,4,Compatibility Hacks,15,0,H,1048576,ABE469AD,8192,0,0,,0,8192,1,,,1
9336,,,9772A7B0,4,Compatibility Hacks,164,0,H,524288,9772A7B0,512,0,0,,0,8192,1,,,1
9337,,,B12E74A7,4,Compatibility Hacks,241,0,H,524288,B12E74A7,0,0,0,,0,8192,1,,,1
9338,,,A64EDA7E,4,Compatibility Hacks,15,0,H,524288,A64EDA7E,0,8192,0,,0,8192,0,,,1
9339,,,33C5DF92,4,Compatibility Hacks,195,0,H,524288,E2B43A70,0,0,262144,1253977F,0,8192,0,,,1
9340,,,1BC0BE6C,4,Compatibility Hacks,195,0,H,524288,1A13BA25,0,0,262144,D143C644,0,8192,0,,,1
9341,,,396A5F92,4,Compatibility Hacks,195,0,H,524288,06F2ECF4,0,0,262144,8BBA0D40,0,8192,0,,,1
9342,,,0E3B1D39,4,Compatibility Hacks,4,0,H,262144,2D52C429,8192,0,262144,17EDB80F,0,0,1,,,1
9343,,,C57060CE,4,Compatibility Hacks,4,0,H,131072,8F3B6ECB,8192,0,131072,749A6890,0,0,1,,,1
9344,,,09FC02C7,4,Compatibility Hacks,176,2,H,1048576,09FC02C7,32768,0,0,,0,8192,1,,,1
9345,,,1B87A24B,4,Compatibility Hacks,241,0,H,1048576,1B87A24B,8192,0,0,,0,8192,1,,,1
9346,,,913B95F7,4,Compatibility Hacks,176,2,H,1048576,913B95F7,32768,0,0,,0,8192,1,,,1
9347,,,AC316ABF,4,Compatibility Hacks,241,0,V,524288,AC316ABF,8192,0,0,,0,8192,1,,,1
9348,,,C46C6F67,4,Compatibility Hacks,241,0,V,524288,C46C6F67,8192,0,0,,0,8192,1,,,1
9349,,,4AC46E46,0,Compatibility Hacks,0,0,H,16384,B417EFEC,0,0,8192,FD3B532D,0,0,0,,,1
9350,,,974B0552,0,Compatibility Hacks,173,0,H,16384,2ED285B2,0,0,8192,FD3B532D,0,0,0,,,1
9351,,,9C3A26CB,0,Compatibility Hacks,173,0,H,16384,87AED475,0,0,8192,F6410CCD,0,0,0,,,1
9352,,,548D0245,4,Compatibility Hacks,15,0,H,524288,548D0245,0,8192,0,,0,8192,0,,,1
9353,,,EE66C5E8,4,Compatibility Hacks,176,2,H,262144,EBD95663,32768,0,262144,5681B805,0,0,1,,,1
9354,,,939BB28B,0,Compatibility Hacks,189,0,H,131072,CCF297F0,0,0,262144,D82070CC,0,0,0,,,1
9355,,,2661109F,4,Compatibility Hacks,176,2,H,262144,0DEA016A,32768,0,262144,E39B7289,0,0,1,,,1
9356,,,3A9D43C3,4,Compatibility Hacks,4,0,H,262144,8516A6DC,0,0,262144,74553F5E,0,0,0,,,1
9357,,,7F941E06,4,Compatibility Hacks,241,0,V,524288,7F941E06,8192,0,0,,0,8192,1,,,1
9358,,,AA23A44F,4,Compatibility Hacks,241,0,H,1048576,AA23A44F,8192,0,0,,0,8192,1,,,1
9359,,,3E463823,4,Compatibility Hacks,241,0,V,524288,3E463823,8192,0,0,,0,8192,1,,,1
9360,,,1B503BC5,4,Compatibility Hacks,4,0,H,262144,3CA38D1D,8192,0,262144,6A78DD7D,0,0,1,,,1
9361,,,846C9304,0,Compatibility Hacks,4,0,H,262144,F70606CD,8192,0,262144,6A78DD7D,0,0,1,,,1
9362,,,E13399EC,4,Compatibility Hacks,4,0,H,262144,7070263E,8192,0,262144,6A78DD7D,0,0,1,,,1
9363,,,C155128F,4,Compatibility Hacks,176,2,H,262144,05880FE3,32768,0,262144,ABFFEFAE,0,0,1,,,1
9364,,,2E4F3051,4,Compatibility Hacks,176,2,H,262144,C246E283,32768,0,262144,85B8F3F0,0,0,1,,,1
9365,,,507982E1,4,Compatibility Hacks,4,0,H,262144,D4A6F9E8,8192,0,262144,85B8F3F0,0,0,1,,,1
9366,,,352B93D6,4,Compatibility Hacks,4,0,H,262144,4D4E47AD,8192,0,262144,62380B16,0,0,1,,,1
9367,,,1923A8C5,4,Compatibility Hacks,176,2,H,1048576,1923A8C5,32768,0,0,,0,8192,1,,,1
9368,,,54D98B79,4,Compatibility Hacks,241,0,H,1048576,54D98B79,8192,0,0,,0,8192,1,,,1
9369,,,5FF5B1FC,4,Compatibility Hacks,241,0,V,524288,5FF5B1FC,8192,0,0,,0,8192,1,,,1
9370,,,92DA79B6,0,Compatibility Hacks,0,0,H,32768,AD253CA2,0,0,8192,B1BCC0E8,0,0,0,,,1
9371,,,97B82F53,4,Compatibility Hacks,176,2,H,1048576,97B82F53,32768,0,0,,0,8192,1,,,1
9372,,,021CC811,4,Compatibility Hacks,15,0,H,1048576,021CC811,8192,0,0,,0,8192,1,,,1
9373,,,3E85BA0F,0,Compatibility Hacks,4,0,H,131072,F9EDD9A8,0,0,131072,D05443B2,0,0,0,,,8
9374,,,3CF783AF,4,Compatibility Hacks,241,0,V,524288,3CF783AF,8192,0,0,,0,8192,1,,,1
9375,,,AE854CEF,4,Compatibility Hacks,74,0,H,524288,78FB3ED6,8192,0,262144,38E14FA2,0,8192,1,,,1
9376,,,F35A3848,4,Compatibility Hacks,241,0,H,524288,F35A3848,8192,0,0,,0,8192,1,,,1
9377,,,B503BF40,4,Compatibility Hacks,165,0,H,262144,CE1B6A1F,8192,0,262144,C83B1BAE,0,4096,1,,,1
9378,,,977D22C3,4,Compatibility Hacks,176,2,H,524288,977D22C3,32768,0,0,,0,8192,1,,,1
9379,Kyuukyoku Harikiri Stadium III,,2BB3DABE,2,Compatibility Hacks,82,0,H,131072,49AA5257,1024,0,262144,0D6A9893,0,0,1,,,1
9380,Kyuukyoku Harikiri Stadium: Heisei Gannen Ban,,0BBF80CB,2,Compatibility Hacks,82,0,H,131072,4819A595,1024,0,262144,1C36A136,0,0,1,,,1
9381,Kyuukyoku Harikiri Koushien,,8CA72D80,2,Compatibility Hacks,82,0,H,131072,265167E1,1024,0,262144,63CA0132,0,0,1,,,1
9382,,,B051C67B,4,Compatibility Hacks,15,0,H,1048576,B051C67B,8192,0,0,,0,8192,1,,,1
9383,,,2E5801B8,4,Compatibility Hacks,241,0,V,524288,2E5801B8,8192,0,0,,0,8192,1,,,1
9384,,,356A16E9,4,Compatibility Hacks,176,2,H,262144,C3DB395A,32768,0,262144,BBA8498F,0,0,1,,,1
9385,,,53F3FFBB,4,Compatibility Hacks,241,0,V,524288,53F3FFBB,8192,0,0,,0,8192,1,,,1
9386,,,2B286601,0,Compatibility Hacks,3,2,H,32768,6911948E,0,0,131072,A5DD3E05,0,0,0,,,1
9387,,,29582CA1,0,Compatibility Hacks,150,0,H,32768,9989B95A,0,0,131072,CC16B384,0,0,0,,,1
9388,,,F5C16B14,4,Compatibility Hacks,176,2,H,524288,E5245C1A,32768,0,262144,55B42708,0,8192,1,,,1
9389,,,2915FAF0,0,Compatibility Hacks,3,1,H,32768,B7D1A1B2,0,0,32768,AB6AE571,0,0,0,,,1
9390,,,0F20210D,4,Compatibility Hacks,241,0,V,131072,0F20210D,0,0,0,,0,8192,0,,,1
9391,,,F1D803F3,4,Compatibility Hacks,176,2,H,1048576,F1D803F3,32768,0,0,,0,8192,1,,,1
9392,,,2DDA2835,4,Compatibility Hacks,176,2,H,262144,FD9D6A8B,32768,0,262144,BCB042FC,0,0,1,,,1
9393,,,92777B79,4,Compatibility Hacks,195,0,H,524288,AE185A13,0,0,262144,69FFBFBB,0,4096,0,,,1
9394,,,E128E92D,0,Compatibility Hacks,66,0,H,65536,AE484E0D,0,0,32768,88A41769,0,0,0,,,1
9395,,,491EE6E7,0,Compatibility Hacks,1,0,H,131072,B4259682,0,8192,131072,12D719D9,0,0,0,,,1
9396,,,1D159450,4,Compatibility Hacks,241,0,V,524288,1D159450,8192,0,0,,0,8192,1,,,1
9397,,,D49D116F,4,Compatibility Hacks,176,2,H,524288,370808C3,32768,0,262144,E86C090C,0,8192,1,,,1
9398,,,E905A251,4,Compatibility Hacks,4,0,H,262144,04F9382C,8192,0,262144,169FACA1,0,0,1,,,1
9399,,,71DAF1A6,4,Compatibility Hacks,176,2,H,262144,3067B811,32768,0,262144,EACFCECF,0,0,1,,,1
9400,,,028D29AA,4,Compatibility Hacks,241,0,V,524288,028D29AA,8192,0,0,,0,8192,1,,,1
9401,,,E251F460,0,Compatibility Hacks,150,0,H,65536,A9CF3ED0,0,0,65536,7538B648,0,0,0,,,1
9402,,,B7AD46B3,4,Compatibility Hacks,241,0,V,524288,B7AD46B3,8192,0,0,,0,8192,1,,,1
9403,,,D179B4E8,4,Compatibility Hacks,241,0,V,524288,D179B4E8,8192,0,0,,0,8192,1,,,1
9404,,,E8EAFBC1,4,Compatibility Hacks,176,2,H,524288,E8EAFBC1,32768,0,0,,0,8192,1,,,1
9405,,,42161530,4,Compatibility Hacks,176,2,H,524288,42161530,32768,0,0,,0,8192,1,,,1
9406,,,53E524CD,0,Compatibility Hacks,228,0,H,32768,4259E799,0,0,524288,596442EC,0,0,0,,,1
9407,,,5127D29B,0,Compatibility Hacks,228,0,H,32768,51F90355,0,0,524288,596442EC,0,0,0,,,1
9408,,,A6425558,0,Compatibility Hacks,228,0,H,32768,9D31DDE2,0,0,524288,596442EC,0,0,0,,,1
9409,,,A69B5253,0,Compatibility Hacks,228,0,H,32768,E02DCDB8,0,0,524288,596442EC,0,0,0,,,1
9410,,,4E62E91B,0,Compatibility Hacks,228,0,H,32768,A5F5BD72,0,0,524288,596442EC,0,0,0,,,1
9411,,,086BC4B7,0,Compatibility Hacks,228,0,H,32768,3B029398,0,0,524288,596442EC,0,0,0,,,1
9412,,,B2321144,0,Compatibility Hacks,228,0,H,32768,98D1CD17,0,0,524288,596442EC,0,0,0,,,1
9413,,,3A33770C,0,Compatibility Hacks,228,0,H,32768,3F59913F,0,0,524288,596442EC,0,0,0,,,1
9414,,,190D8C51,0,Compatibility Hacks,228,0,H,32768,2AC5CCF5,0,0,524288,596442EC,0,0,0,,,1
9415,,,132E6EA1,0,Compatibility Hacks,228,0,H,524288,6E8E439A,0,0,524288,596442EC,0,0,0,,,1
9416,,,3CD8F08F,0,Compatibility Hacks,228,0,H,32768,A8B16346,0,0,524288,596442EC,0,0,0,,,1
9417,,,EAE7D8A0,0,Compatibility Hacks,228,0,H,32768,89BFF255,0,0,524288,596442EC,0,0,0,,,1
9418,,,0B395AA2,0,Compatibility Hacks,228,0,H,524288,6792CC16,0,0,524288,596442EC,0,0,0,,,1
9419,,,39F96B9A,0,Compatibility Hacks,228,0,H,524288,472B4115,0,0,524288,596442EC,0,0,0,,,1
9420,,,5390EF61,0,Compatibility Hacks,3,2,V,32768,61A7E081,0,0,32768,89E13D77,0,0,0,,,1
9421,,,292DF6A2,0,Compatibility Hacks,4,3,H,131072,33A6F35A,0,0,131072,C14D44CA,0,0,0,,,1
9422,,,6F011C95,0,Compatibility Hacks,0,0,V,32768,A2A68413,0,0,8192,2B7CBD8A,0,0,0,,,1
9423,,,40AAE7E2,0,Compatibility Hacks,0,0,V,32768,7E765CD1,0,0,8192,48C50C47,0,0,0,,,1
9424,,,9ADDC156,0,Compatibility Hacks,0,0,V,32768,29AA183D,0,0,8192,1408ABB8,0,0,0,,,1
9425,,,61309551,9,Compatibility Hacks,0,0,V,32768,503BD1BF,0,0,8192,78F4C61A,0,0,0,,,1
9426,,,9A3EF0E4,0,Compatibility Hacks,15,0,H,196608,B9A49030,0,8192,0,,0,8192,0,,,1
9427,,,2B95E895,0,Compatibility Hacks,34,0,V,131072,46DFDF8C,0,8192,32768,F5985733,0,0,0,,,1
9428,,,BDBC6E8F,0,Compatibility Hacks,34,0,V,131072,31087A12,0,8192,32768,B4F7C269,0,0,0,,,1
9429,,,393FE0C2,0,Compatibility Hacks,34,0,V,131072,E53D2FB2,0,8192,32768,9B93C4FB,0,0,0,,,1
9430,,,1E2CB8CC,0,Compatibility Hacks,34,0,V,131072,41F9C0CD,0,8192,32768,57D43926,0,0,0,,,1
9431,,,41C9BD20,0,Compatibility Hacks,15,0,H,196608,6253DDF4,0,8192,0,,0,8192,0,,,1
9432,,,68A6D938,4,Compatibility Hacks,2,2,V,131072,68A6D938,0,0,0,,0,8192,0,,,1
9433,,,55CAE33E,0,Compatibility Hacks,2,2,V,131072,55CAE33E,0,0,0,,0,8192,0,,,1
9434,,,798A2012,4,Compatibility Hacks,4,0,H,131072,E99411D1,0,0,131072,EB9BCBE9,0,0,0,,,1
9435,,,1F41220E,0,Compatibility Hacks,4,0,H,131072,5DD5E819,0,0,131072,EB9BCBE9,0,0,0,,,1
9436,,,7F3DBF1B,1,Compatibility Hacks,176,2,H,524288,50E9C2B5,32768,0,262144,17A72650,0,8192,1,,,1
9437,,,B616885C,1,Compatibility Hacks,176,2,H,524288,9993304C,8192,0,262144,17A72650,0,8192,1,,,1
9438,,,58011551,0,Compatibility Hacks,34,2,V,131072,58011551,0,0,0,,0,8192,0,,,1
9439,,,EE1CAD03,0,Compatibility Hacks,4,0,H,262144,A54768E9,0,0,262144,F36DF447,0,0,0,,,1
9440,,,6512605B,0,Modern,4,0,H,262144,8BF33F59,0,0,262144,3EC845C0,0,0,0,,,1
9441,,,F53F83DD,0,Modern,4,0,H,524288,C2856B5D,0,0,262144,A8C9290A,0,0,0,,,1
9442,,,5CCD20C9,0,Modern,4,0,H,524288,731B19A6,0,0,262144,EBC69C26,0,0,0,,,1
9443,,,00263E3C,0,Modern,4,0,H,524288,104E9410,0,0,262144,16F15EB6,0,0,0,,,1
9444,,,2A5BCA85,0,Modern,4,0,H,524288,81DD11D5,0,0,262144,884B021F,0,0,0,,,1
9445,,,9ED5BE48,0,Modern,30,0,V,131072,9ED5BE48,0,0,0,,0,32768,1,,,2
9446,,,3AE2A150,0,Modern,30,0,V,32768,3AE2A150,0,0,0,,0,8192,1,,,1
9447,,,BD071E27,0,Modern,30,0,V,131072,BD071E27,0,0,0,,0,32768,1,,,2
9448,,,851CEA10,0,Modern,0,0,V,32768,851CEA10,0,0,0,,0,8192,0,,,2
9449,,,9E0F20B7,0,Modern,30,0,V,131072,9E0F20B7,0,0,0,,0,32768,1,,,2
9450,,,A6E02975,0,Modern,0,0,V,32768,A6E02975,0,0,0,,0,8192,0,,,2
9451,,,A21DD50F,0,Modern,30,0,V,131072,A21DD50F,0,0,0,,0,32768,1,,,2
9452,,,D0D0C932,0,Modern,0,0,H,32768,D0D0C932,0,0,0,,0,8192,0,,,2
9453,,,CD35F4C6,0,Modern,30,0,H,131072,CD35F4C6,0,0,0,,0,32768,1,,,2
9454,,,FEAB08F1,0,Modern,2,2,H,131072,FEAB08F1,0,0,0,,0,8192,0,,,2
9455,,,0ABC7758,0,Modern,30,0,H,131072,0ABC7758,0,0,0,,0,32768,1,,,2
9456,,,F8D04AA0,0,Modern,2,2,H,131072,F8D04AA0,0,0,0,,0,8192,0,,,1
9457,,,4BA368D6,0,Modern,30,0,H,131072,4BA368D6,0,0,0,,0,32768,1,,,2
9458,,,900CA825,0,Modern,2,2,H,131072,900CA825,0,0,0,,0,8192,0,,,2
9459,,,05C89787,0,Modern,30,0,H,131072,05C89787,0,0,0,,0,32768,1,,,2
9460,,,376C9FCC,0,Modern,2,2,H,131072,376C9FCC,0,0,0,,0,8192,0,,,1
9461,,,BE1FF39B,0,Modern,30,0,V,131072,BE1FF39B,0,0,0,,0,32768,1,,,2
9462,,,6ACF425D,0,Modern,30,0,V,131072,6ACF425D,0,0,0,,0,32768,1,,,1
9463,,,965D9DAA,0,Modern,400,0,H,4194304,965D9DAA,0,0,0,,0,32768,0,,,2
9464,,,38431BF6,0,Modern,2,2,V,131072,38431BF6,0,0,0,,0,8192,0,,,1
9465,,,3E03466B,0,Modern,2,2,H,131072,3E03466B,0,0,0,,0,8192,0,,,1
9466,,,BAD62C7B,0,Modern,30,0,V,131072,BAD62C7B,0,0,0,,0,32768,1,,,2
9467,,,2543CEE8,0,Modern,30,0,V,131072,2543CEE8,0,0,0,,0,32768,1,,,2
9468,,,D8AB6288,0,Modern,2,2,V,131072,D8AB6288,0,0,0,,0,8192,0,,,2
9469,,,0D7856B4,0,Modern,268,0,H,524288,0D7856B4,0,0,0,,0,131072,0,,,1
9470,,,C52D10AB,0,Modern,4,0,H,524288,6557BC47,8192,0,262144,7C1D0D54,0,0,1,,,1
9471,,,0C54AB9D,6,Modern,3,2,V,32768,1061C78B,0,0,32768,F49635BE,0,0,0,,,1
9472,,,94DF7AA3,6,Modern,1,0,H,131072,CDCB1842,0,0,131072,E53D23F1,0,0,1,,,1
9473,,,10066391,6,Modern,2,2,V,524288,10066391,8192,0,0,,0,8192,1,,,1
9474,,,DC970ED2,6,Modern,111,0,4,524288,DC970ED2,0,0,0,,0,32768,1,,,1
9475,,,7BCC2E4E,0,Modern,0,0,H,16384,9CD99840,0,0,8192,DDBE1993,0,0,0,,,1
9476,,,259D1C0E,0,Modern,0,0,H,16384,27D594D7,0,0,8192,DDBE1993,0,0,0,,,1
